datetime,author_title,review_text,review_rating,state,place_id
11/11/2019 18:50:29,Ydoc (Ydoc),Okay. But I use credit unions that have better services and Free checking. Redstone Rocks.,4,Alabama,ChIJNS64OKM4YogRC3hN_74h7nY
01/12/2019 04:07:10,David Baldwin,I love this bank!,5,Alabama,ChIJNS64OKM4YogRC3hN_74h7nY
12/27/2016 14:48:18,Kelvin Patel,Nice...people..,5,Alabama,ChIJNS64OKM4YogRC3hN_74h7nY
08/20/2023 18:11:33,Austin Waldon,,1,Alabama,ChIJNS64OKM4YogRC3hN_74h7nY
01/06/2017 16:55:37,Kelley Maddox,,5,Alabama,ChIJNS64OKM4YogRC3hN_74h7nY
10/26/2022 18:55:33,Steven Bailey,"The teller I dealt with and the branch manager decided upon themselves to not accept my money because of the check having the word AND, when I only wanted to deposit money into the account that has been opened for more years than they've worked there. I have never been so disrespected while trying to give a bank more of my money that they could use which is one of the main points of a banks existence.
Luckily the citizens Bank in Albertville was able to handle my banking needs quickly and efficiently like you expect a bank to do, but as for this disabled veteran I will never recommend the branch in Cullman to anyone.",1,Alabama,ChIJdakOmcDLiYgRNHMgZk-qvU0
12/28/2018 21:01:20,Karen H.,Excellent and personal customer service and great incentives for opening new account!,5,Alabama,ChIJdakOmcDLiYgRNHMgZk-qvU0
06/16/2022 18:58:53,wade graff,Won't even cash my company check even though I provided all paperwork needed...,1,Alabama,ChIJdakOmcDLiYgRNHMgZk-qvU0
06/27/2023 21:17:55,wendall ball,Highly recommend! Jana is best!,5,Alabama,ChIJdakOmcDLiYgRNHMgZk-qvU0
01/01/2021 18:33:49,Lindsey Ray,Fantastic Customer Service from every employee.,5,Alabama,ChIJdakOmcDLiYgRNHMgZk-qvU0
06/29/2022 15:52:41,Ashley Wilson,Highly recommend!,5,Alabama,ChIJdakOmcDLiYgRNHMgZk-qvU0
04/21/2020 13:10:21,Jordan Vit,,5,Alabama,ChIJdakOmcDLiYgRNHMgZk-qvU0
11/13/2018 17:18:16,Michael Manning,,1,Alabama,ChIJdakOmcDLiYgRNHMgZk-qvU0
06/18/2018 22:42:30,Frank George,,1,Alabama,ChIJdakOmcDLiYgRNHMgZk-qvU0
02/26/2018 16:58:49,Nathan Brock,,5,Alabama,ChIJdakOmcDLiYgRNHMgZk-qvU0
12/07/2017 13:08:52,cindy yearwood,,5,Alabama,ChIJdakOmcDLiYgRNHMgZk-qvU0
02/05/2020 17:02:38,Caleb “Izaäk” Hitt,"I've been doing business with the Citizens Bank here since I was a just a kid, my father and I have been taking care of that big side yard next to it for as long as I can remember, we mow the grass up there. The folks here at the bank are all as nice as they can be, they all know me by first name as well. A good small-town bank that I am very happy to have an account with~",5,Alabama,ChIJr6ell_XIh4gRMvwVYQm13Lo
11/15/2018 23:28:54,Sweet Home Alamanda,"Wow...unsure of who the ""friendly dark-haired lady"" was that apparently thought that ME- a white, blonde-headed woman in a Honda was a terrorist ready to break into your ""old hat"" bank in the morning as they opened. I live almost 2 hours from here, and once per month I drive a long way to have an appointment at a nearby salon...so near you can see it from the bank. I arrived early and they were mowing and weed eating all around the parking lot to the salon which wasn't open yet, so I parked at the nearby bank at 7:30 in an area where other cars were parked and it had a covering overhead, which helped with the sun, and I also used the space at the end- the furtherest parking space from the door. Well, when the employees started coming in there was one lady that wouldn't stop staring me down as if I were a member of Al Qaeda waiting to rush in and rob the bank, and looking at me extremely rude. She stared me down all the way until she got to the door to unlock it and then just stood there with the door open staring at me more (smart thing to do if you think there's a security risk going on). I didn't think much of it because I was minding my own business and eating a biscuit and looking down at my phone most of the time. But then I look up again and she had an entire clan of people looking at me (employees who had arrived and were standing outside of their cars in the parking lot); she was looking at them in the parking lot as if they shouldn't try to walk into the bank because me, *the possible big bad mean bank robber* might try to rush them. I'm a person sitting here waiting for a business to open and I've actually sat in the same exact parking spot 5-6 times before without any issue. Once I realized what was going on I saw a man walking over to my car and I rolled down my window, and I explained to him what I was doing and that after using THEIR ATM I was just waiting on a business to open. He then said that they just weren't sure what I was up to.

I will say, just based on this incident I am so glad I am not a customer of your bank. I understand having to have security, but this isn't it. I don't know what happened to small town courtesy, hospitality and friendliness but it certainly doesn't reside here. I used your ATM, but that's one fee you'll never get from me again.",1,Alabama,ChIJr6ell_XIh4gRMvwVYQm13Lo
12/13/2021 23:11:27,Ttown Charles,Don't wanna go into detail because there is no real point. This bank is not BBB accredited. This bank do not follow US Treasury guidelines. Do anything with them at your own risk.,1,Alabama,ChIJr6ell_XIh4gRMvwVYQm13Lo
04/09/2020 15:10:33,Justin Nix,This is a great place to do business. The people are all nice and courteous. I feel like family everytime I enter the doors.,5,Alabama,ChIJr6ell_XIh4gRMvwVYQm13Lo
01/19/2018 18:00:18,adam green,Always a pleasure doing business with these people. Thank you.,5,Alabama,ChIJr6ell_XIh4gRMvwVYQm13Lo
06/17/2022 13:31:45,Amanda Frost,Very helpful!,5,Alabama,ChIJr6ell_XIh4gRMvwVYQm13Lo
05/02/2022 17:17:16,Ranea Smothers,,5,Alabama,ChIJr6ell_XIh4gRMvwVYQm13Lo
03/22/2020 21:30:57,Johnny Grant,,5,Alabama,ChIJr6ell_XIh4gRMvwVYQm13Lo
10/12/2018 20:56:28,JChrisTurner1234,,5,Alabama,ChIJr6ell_XIh4gRMvwVYQm13Lo
03/05/2020 06:33:49,Lydia Lin,so nice,5,Alabama,ChIJM6li_yBskogRLaY6Hjkf0VY
08/08/2023 18:29:05,Juan,,1,Alabama,ChIJM6li_yBskogRLaY6Hjkf0VY
09/25/2019 04:01:21,Jeffrey wyatt,,5,Alabama,ChIJM6li_yBskogRLaY6Hjkf0VY
04/09/2019 20:11:00,Burns Transportation,,5,Alabama,ChIJM6li_yBskogRLaY6Hjkf0VY
01/27/2018 00:38:23,Alex Cain,,4,Alabama,ChIJiYyZcE7xYogRxJFep5WO-hw
03/01/2024 18:06:13,Jesse Hamilton,"Literally walked in to open an account with this institution. I asked for a manager due to having a large amount of money to deposit. Instead, this snide, condescending woman comes out, no introduction, no handshake, just sits down and says ""what do you want?"" I proceed to tell her that we have done business with other local banks and they seem to get freaked out whenever we want to pull out a few thousand dollars worth of cash to pay contractors for work on our house and asked will this institution have the same problem?
She just smirks and says ""I don't think this bank and you will be a good fit"". I just laughed at her hysterically, showed her the check for $300,000 I was going to deposit and walked out.

I will NEVER do business with any Alabama bank ever again. Congrats to CB&T on being a second rate bank. Best to take your money and business elsewhere.",1,Alabama,ChIJFw5COtT4iYgRQZMQXqm5lYs
05/10/2021 14:58:36,stacey lightsey,I have never enjoyed banking or had good experiences with a bank until i started banking at Citizens. Their Guntersville branch is absolutely the best bank ever. Their staff are the most friendly and helpful people. I have never had an issue that they didn't have fixed the same day. My chip fell out of my debit card and I called and drove to the bank and it was ready when I got there. Never even had to get out of my car. I will never use another bank. I love this bank. I feel so protected and appreciated at this bank.,5,Alabama,ChIJFw5COtT4iYgRQZMQXqm5lYs
10/10/2023 22:52:01,Billy Totherow,"Jamie made the whole process simple, informative, and surprisingly enjoyable!Great employee thanks for all the help. ( new happy customer)",5,Alabama,ChIJFw5COtT4iYgRQZMQXqm5lYs
12/01/2021 15:51:45,Cozy Nelms,Pulled into the drive through and sent a $78 checked to be cashed and set there for 5 minutes before I finally hit the call button and was told oh Im sorry it didn't beep. I was okay well I'll take it up front and they will cash it for you. It took them 5 more minutes for them to come and verify my name at which time I just asked for my check back. She said no we just needed to verify but we are going to cash it. It then took 5 more minutes to cash it and send it back out to me.,2,Alabama,ChIJFw5COtT4iYgRQZMQXqm5lYs
07/08/2023 16:04:14,Susan Camp,Had to replace my Debit card. It was so easy. I was in and out in minutes. I will go back again if I need to.,5,Alabama,ChIJFw5COtT4iYgRQZMQXqm5lYs
09/04/2017 14:40:09,J C,"Still amazed by how much customers love this bank and how engrained Citizens and it's employees are in the community.  It is easy to see how the two compliment each other.  Community + Commitment from local Bank = A True ""Community Bank.""",5,Alabama,ChIJFw5COtT4iYgRQZMQXqm5lYs
09/13/2023 14:08:30,Caroline Sellnow Pearce,I’ve been banking here for years and it’s been great!,5,Alabama,ChIJFw5COtT4iYgRQZMQXqm5lYs
09/17/2022 18:27:31,Cheri Wallker,Love this bank... And I know most of the employees... Nice people and very helpfu,5,Alabama,ChIJFw5COtT4iYgRQZMQXqm5lYs
04/10/2021 16:38:30,donna rothamer,"Friendly teller, drive thru went quickly, smoothly ...",5,Alabama,ChIJFw5COtT4iYgRQZMQXqm5lYs
07/26/2021 19:06:43,Lesko Brandon,Very good bank!,5,Alabama,ChIJFw5COtT4iYgRQZMQXqm5lYs
03/01/2024 21:17:35,Mindy Dameron,,5,Alabama,ChIJFw5COtT4iYgRQZMQXqm5lYs
01/01/2024 05:13:18,Brandy S,,5,Alabama,ChIJFw5COtT4iYgRQZMQXqm5lYs
02/18/2021 19:31:40,Valentin,,5,Alabama,ChIJFw5COtT4iYgRQZMQXqm5lYs
02/18/2021 19:29:39,Maddie Harris,,5,Alabama,ChIJFw5COtT4iYgRQZMQXqm5lYs
08/21/2020 13:36:00,Jim McDonald,,5,Alabama,ChIJFw5COtT4iYgRQZMQXqm5lYs
03/30/2020 19:59:16,Becca Leigh,,1,Alabama,ChIJFw5COtT4iYgRQZMQXqm5lYs
01/02/2023 16:52:56,Christine K,I love love our bank and all that work there. However it would be really great if the new location in New Hope would take cash deposits at the New ATM. But for some reason it's taped off and the option is no longer available. With today's technology it should not be a problem to have that option on the ATM.,5,Alabama,ChIJh-BHtwcGYogRJos9zBNbFFU
02/27/2024 22:26:48,Gregory Mennemeyer,"Your business hours are worthless for the working class citizens. It is in your name ""Citizens Banks"".",1,Alabama,ChIJh-BHtwcGYogRJos9zBNbFFU
03/05/2021 19:39:37,Natalie Gross,"I went in to Citizens today for my 1st time.  I was created instantly by Dee, offered water, coffee and popcorn. Such a nice welcome!
I was there to meet with Donna Baker to get help with my SBA loan. She was amazing! Knows her stuff!  She answered all my questions and made me feel very comfortable.
Thank you for a great visit",5,Alabama,ChIJh-BHtwcGYogRJos9zBNbFFU
12/31/2022 02:06:46,Justin Krolikowski,No help,1,Alabama,ChIJh-BHtwcGYogRJos9zBNbFFU
03/29/2022 23:55:23,Gertrude Mcbride,,5,Alabama,ChIJh-BHtwcGYogRJos9zBNbFFU
06/01/2020 20:30:54,Gwen Barnes,,5,Alabama,ChIJh-BHtwcGYogRJos9zBNbFFU
12/23/2019 11:38:46,Ginger Hollis,,5,Alabama,ChIJh-BHtwcGYogRJos9zBNbFFU
10/15/2019 01:51:57,Marilyn Harrison,,5,Alabama,ChIJh-BHtwcGYogRJos9zBNbFFU
08/11/2017 13:58:02,Kelly Gunter,,5,Alabama,ChIJh-BHtwcGYogRJos9zBNbFFU
03/23/2023 13:22:01,My Self,The ladies here are great! I just recently opened an account! Other than the security questions they treat me politely and I love that ❤️,5,Alabama,ChIJDUnCdrm0YYgRoWRHbsvz4AU
12/24/2019 22:53:00,Catherine Quintiliani,Excellent service!!,5,Alabama,ChIJDUnCdrm0YYgRoWRHbsvz4AU
05/11/2018 15:10:05,Kristina Raines,,5,Alabama,ChIJDUnCdrm0YYgRoWRHbsvz4AU
08/16/2023 19:57:54,Jessica Romer,"When I say Citizens is the best bank I'M SERIOUS!! They have been so helpful, understanding and kind to me. My account was a whole mess accidentally, and Fatima straightened everything out quickly and efficiently. All of you are wonderful. Thank you so much🙏",5,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
07/10/2021 15:33:31,Katherine Davidson,"I’ve been with Citizens for a couple of years. I left a local bank to come to them, they are always so friendly and willing to help. My wallet was stolen at work and the person was swiping every card in my wallet. So I had to call and shut down my whole account opening a new one. They done it immediately and was so sincere about what had happened. The app is great as well. But since the new update it keeps throwing an error where I can’t use it. But other than that hands down one of the best banks ever.",5,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
08/08/2019 19:07:30,James Shiver,I've been using this bank for 7 years and they have provided me with nothing but great service. Their staff is friendly and always helpful. I love how they remember me even though I don't go in often. Could not recommend this place more.!,5,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
10/25/2022 13:15:00,Steven Bailey,"Great friendly staff, always willing to help with any banking needs you may have.",5,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
12/22/2021 23:28:39,Nick,"Only complaint is that they don’t post their holiday hours on the website. I don’t go by every day, and I live about 15 mins away, so trying to figure out their holiday hours without wasting the gas is difficult.",4,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
07/07/2022 23:18:16,Nora E Alldredge,"Teller was friendly, professional and fast cimpleting my transaction.",5,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
04/25/2022 15:33:13,Denise Lemerise,Predatory bank! Beware! The take between 12-15% of my Social Security each month in hidden predatory fees,1,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
01/10/2022 17:24:02,Elliot Curtis,Great to work with and very friendly!,5,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
10/07/2018 02:37:42,Carolyn Wooley,Nice bank,5,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
08/20/2021 19:07:06,Antonio Carreno,very friendly staff,4,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
07/16/2017 04:54:51,Mike Works,Great bank,5,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
10/22/2022 14:19:26,Jean Carlos Perez,,5,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
08/20/2021 17:39:32,BORNYOUNG,,1,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
02/20/2021 14:37:12,Ashley Parrish,,5,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
04/29/2020 11:19:57,James Reeves,,5,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
12/24/2019 14:31:35,Amanda Pelham,,5,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
01/29/2019 12:15:48,Jonathan Bennett,,5,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
06/21/2018 12:32:20,Sherry Burns,,5,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
01/25/2018 17:28:34,Sebastian Poe,,5,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
06/03/2017 20:52:07,Cheri Wallker,,4,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
07/25/2016 12:47:41,Bobby Gregory,,5,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
03/18/2016 20:31:17,Peppers Moving,,5,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
04/17/2015 20:39:00,Joe Hawkins,,4,Alabama,ChIJFR-zUS0DiogRIHpqh2qq4rw
07/24/2022 23:23:01,Michelle Prestridge,Bank personnel are outstanding people to deal with when trusting your dollar.,5,Alabama,ChIJxQAxb1q_YogRvVSk31Zg-XA
08/10/2018 18:22:18,Deborah Sweeney,The Ladies at the bank are very pleasant and a joy  to do business with.,5,Alabama,ChIJxQAxb1q_YogRvVSk31Zg-XA
02/28/2021 01:16:46,Linda Rekart,Very special treatment!!,5,Alabama,ChIJxQAxb1q_YogRvVSk31Zg-XA
04/20/2024 23:07:01,Joseph Chedelin,,1,Alabama,ChIJxQAxb1q_YogRvVSk31Zg-XA
01/10/2020 01:17:20,Sheryl Newton,,5,Alabama,ChIJxQAxb1q_YogRvVSk31Zg-XA
01/10/2018 15:21:53,Jerry Simbeck,,3,Alabama,ChIJxQAxb1q_YogRvVSk31Zg-XA
12/26/2017 07:33:18,Omg itz Gage,,5,Alabama,ChIJxQAxb1q_YogRvVSk31Zg-XA
12/23/2019 21:30:37,Kary Nation,"I have been using Citizens Bank & Trust since 2002.  They have always gone out of their way to help me with any situation I have come across.  I have called them many times to ask questions, and was always helped immediately and with consideration.
Each of the tellers have become friends over the years.  My children were babies when we first became customers and they each took time to talk with my children and make them feel at home while I was in the bank.  They made them feel so at home that they had no trouble when it came time to open their own accounts.
I have made the comment before that if I were to move to another state I would still use Citizens Bank & Trust.  It is worth it to have someone who treats you like family.",5,Alabama,ChIJNf-1vpzmiYgRrPLTHN-b_5w
07/25/2019 15:11:07,Helen Stone,"Best bank around Arab, AL.  They greet you with a smile and with your first name. They treat you like family , not just account number. Never had a problem with anyone in this branch.",5,Alabama,ChIJNf-1vpzmiYgRrPLTHN-b_5w
01/17/2017 16:00:05,Sara Waldrop,Love the people and the service is great .we are always  treated like family when we come in for whatever we need. We love Everyone of them..Keep up the good Work !😃,5,Alabama,ChIJNf-1vpzmiYgRrPLTHN-b_5w
05/12/2018 16:06:06,FletchA Sketch (Fletch),False hours drove out of way for no reason what kinda bank isn't open until noon on Saturdays,1,Alabama,ChIJNf-1vpzmiYgRrPLTHN-b_5w
08/22/2018 20:49:48,Parker Smith,Best bank and banking staff I’ve ever dealt with,5,Alabama,ChIJNf-1vpzmiYgRrPLTHN-b_5w
05/03/2022 00:58:32,Robina Hendrix,Love this bank so helpful!!,5,Alabama,ChIJNf-1vpzmiYgRrPLTHN-b_5w
01/19/2020 00:03:02,David Beuoy,Friendly local bank.,5,Alabama,ChIJNf-1vpzmiYgRrPLTHN-b_5w
05/24/2023 23:15:37,steve hinds,,1,Alabama,ChIJNf-1vpzmiYgRrPLTHN-b_5w
04/08/2018 15:29:40,Courtney Steadham,,4,Alabama,ChIJNf-1vpzmiYgRrPLTHN-b_5w
01/21/2024 05:14:43,Glenda Camp,,5,Alabama,ChIJ3SNnuYzNiYgRL1k4br9jwcM
11/01/2014 01:07:29,Chase Flannigan,Trrrebe it wastemof my time,2,Alabama,ChIJ6eEycBctYIgRTJm4k8fepS8
09/18/2020 22:04:51,Porkchopranch,Bank is permanently closed,1,Alabama,ChIJ6eEycBctYIgRTJm4k8fepS8
08/27/2023 23:53:23,Sunshine State,"Awful customer service, they won’t call you back or get back to you about anything. Not to mention the obvious racial and rude and judgmental language they use. It’s a joke of a bank. Read the reviews. Take your money elsewhere.",1,Arizona,ChIJczKrQrF1K4cRDmgrL9kBjj8
02/06/2023 20:41:42,Sean Laue,HORRIBLE customer service. Cross your fingers that you won't be charged extra fees for no reason because it's like pulling teeth getting the refund. Don't even try to do it over the phone! What a JOKE! I closed my accounts and changed banks. These guys are horrible!,1,Arizona,ChIJczKrQrF1K4cRDmgrL9kBjj8
02/25/2019 22:13:20,Brad Morantz,"If I could give less than 1 star I would.  I had a Five year CD with them.  There is nothing that one can do with a 5 year CD during the 5 years.  This is standard.  After 2 years, they went and gave the money to the state as unclaimed funds and now I have to fill out tons of forms and fight to get my money back.  This is no way to do business.  I checked with other banks and this should never have happened.  I called them up and they just said to go file the forms.  This is terrible.",1,Arizona,ChIJczKrQrF1K4cRDmgrL9kBjj8
03/04/2019 17:11:28,diana apodaca,Worst customer service.  I've called 4 times to set up automatic payments and they never pull my payments.  When I call to check what happened.  They say my account was never set up . I hate being late on paying my stuff and these ppl don't care. I have other things to do than to be on hold for 10 min .. every month with the same issue.,1,Arizona,ChIJczKrQrF1K4cRDmgrL9kBjj8
03/19/2018 18:50:34,Toni Eberhardt,"Another local business referred me to First Citizens when I started my business, and I am so glad she did. Old-fashioned, community banking and exceptional customer service.",5,Arizona,ChIJczKrQrF1K4cRDmgrL9kBjj8
04/12/2023 22:05:20,2020 Carland,The location will not open people of color accounts very bad place,1,Arizona,ChIJczKrQrF1K4cRDmgrL9kBjj8
03/21/2017 16:55:45,Bobby Patton,"always great service, on top of the banking needs for our business!",5,Arizona,ChIJczKrQrF1K4cRDmgrL9kBjj8
12/14/2022 00:43:23,staredecisis7,No atm here,1,Arizona,ChIJczKrQrF1K4cRDmgrL9kBjj8
11/25/2020 09:18:11,Aakash bishwokarma,Aakash Sing,3,Arizona,ChIJczKrQrF1K4cRDmgrL9kBjj8
02/20/2024 00:45:50,Dario,,3,Arizona,ChIJczKrQrF1K4cRDmgrL9kBjj8
02/05/2024 16:49:51,Gnani Marupakula,,4,Arizona,ChIJczKrQrF1K4cRDmgrL9kBjj8
04/25/2023 23:19:38,Ladarrius Whitehead,,1,Arizona,ChIJczKrQrF1K4cRDmgrL9kBjj8
03/30/2023 16:35:37,hi DeF,,5,Arizona,ChIJczKrQrF1K4cRDmgrL9kBjj8
05/27/2019 21:31:28,Alex Perkins,,5,Arizona,ChIJczKrQrF1K4cRDmgrL9kBjj8
03/23/2017 01:38:15,Marsharee C. Williams,,5,Arizona,ChIJczKrQrF1K4cRDmgrL9kBjj8
12/05/2016 00:41:24,Bill Neubert,,1,Arizona,ChIJczKrQrF1K4cRDmgrL9kBjj8
03/22/2024 21:32:14,Christy Clarkson,Thanks for all of the helpful information. This bank offers much more than my previous bank in regards to business services. Alex was very knowledgeable and easy to communicate with.,5,Arizona,ChIJLSdjixWrK4cRcZ5jyjMx_TA
04/20/2023 22:38:51,LaDarrius Whitehead,Coming from a banker at another company. Customer service is bad here. 2 1/2 weeks to get a re-fi auto loan closed. Communication between their back office (underwriting) and branch bankers are bad. Showed up to an appointment just for the branch to tell me they had no idea what I was talking about nor did they have a loan closing in place nor did the loan processor I spoke with for a week straight never (forgot) submitted my application. This should have been apped and closed within 2 days at most! Wont be surprised to hear about this banking failing. Big bank gonna take little bank soon.,1,Arizona,ChIJLSdjixWrK4cRcZ5jyjMx_TA
12/08/2022 21:22:43,Kelsie L,"I've never had such quick and friendly responses from a bank before interacting with Joseph via email. He has been so helpful and what he doesn't immediately know, he will find answers to in a timely manner. He's a real MVP.",5,Arizona,ChIJLSdjixWrK4cRcZ5jyjMx_TA
07/15/2021 15:19:24,Jay Sukman,I have had a business banking relationship with this location for many years. All of the employees are very helpful. They have provided all of the products and services that I have ever needed. I highly recommend this First Citizens location.,5,Arizona,ChIJLSdjixWrK4cRcZ5jyjMx_TA
05/23/2023 17:56:10,christina grant,I have banked with this location for years. Very respectful customer service.,5,Arizona,ChIJLSdjixWrK4cRcZ5jyjMx_TA
07/19/2023 08:49:46,Jessie Neubel,Customer since 1999,5,Arizona,ChIJLSdjixWrK4cRcZ5jyjMx_TA
04/04/2024 00:10:20,Sirav,For an institution that’s supposed to keep your money safe they’re really good at losing it. If you try to follow up you will realize their favorite phrase is “I don’t know”. Don’t bank with first citizens.,1,Arizona,ChIJ72ADCudCK4cRI6HDSLDX8yM
04/03/2024 15:53:16,Avery,Thanks again Kathy for helping me out & switching my account over! I appreciated your time.,5,Arizona,ChIJ72ADCudCK4cRI6HDSLDX8yM
10/28/2019 16:35:50,Allison Moore,Opened a small account for my father at the Sun City West location. We were treated extremely well. The customer service is superb. I have since opened a personal account and a safety deposit box at very low cost.,5,Arizona,ChIJ72ADCudCK4cRI6HDSLDX8yM
12/29/2018 01:28:50,Matthew Lawrence,"Mutual of Omaha decided charging convenience fees for making payments online,  showing their ""true care"" of customers... rather making more profit on them.",1,Arizona,ChIJ72ADCudCK4cRI6HDSLDX8yM
03/07/2013 22:14:14,Scott Zimmerman,"Mutual Of Omaha  hasn't been at this Bell Road  address for  years

it Relocated  to a new location

Sun City West, 19432 North R H Johnson, AZ, 85375, 623.815.430

the bank is Awesome
this data base not so much
I always find location for businesses that are long gone",5,Arizona,ChIJ72ADCudCK4cRI6HDSLDX8yM
08/13/2023 03:33:34,Lynda Neer,,3,Arizona,ChIJ72ADCudCK4cRI6HDSLDX8yM
05/24/2023 20:20:14,Lorraine Lepel,,5,Arizona,ChIJ72ADCudCK4cRI6HDSLDX8yM
