datetime,author_title,review_text,review_rating,state,place_id
12/15/2023 21:50:49,Zac Copeland,"Everyone at First Horizon is amazing, but Martin Sanchez stands out above the rest, he was an amazing person to work with throughout the process of buying my first home, I couldn't have asked for anyone better. His patience is unparalleled especially with some of my antics and multiple questions that sometimes sounded like a broken record repeating itself. He never rushed me and allowed me to go at my own pace but encouraged urgency, which just made it way easier for me. He was great at reminding me on the things I needed to because I am forgetful but he did it with kindness. 100 out of 10 I recommend him to anyone and everyone.",5,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
01/23/2024 16:28:47,Jimmy Nguyen,Kori is just the best loan officer!  She is knowledgeable and is very easy to work with!  Closed sooner than 30 days! Overall the best experience applying for a mortgage.  Thank you Kori!,5,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
04/08/2024 13:20:43,Stevie Rodgers,Fantastic experience… The staff was very friendly and knowledgeable. Awesome job. ★★★★★,5,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
11/14/2023 09:32:16,Victoria Vinziant,Everything About This Process Was Great. Each Step Was Carefully Explained & I Was Always Able To Reach Out If I Had Questions.,5,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
03/15/2023 22:20:58,William Smith,"Martin was great to work with. Very knowledgeable, and helpful. Made sure to get me the lowest interest rate, and was very responsive during the whole closing process.",5,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
05/20/2022 19:48:40,Michelle E.,Horrible service. Gwendolyn had an attitude and she couldn’t deposit money into my account and give me cash back. She is so slow. If you are in a rush do no not go to here. If she is having a bad day she should not take it out on the customers .,1,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
06/23/2023 21:37:18,Clarence Person,Great! A. Blalock was a big help throughout the process and made everything as simple as could be!,5,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
03/01/2018 22:52:41,Lisle Hites,"Debbie and Natallia, outstanding customer service and incredibly knowledgeable (and I do throw some pretty good problems at them). I find myself looking forward to banking. You guys are the best!",5,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
08/15/2019 15:01:20,J F,"I love this branch!  Exceptional customer service!  Jordan, Debbie, Natalia, Alexandria, and Gwen...love love love!",5,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
05/08/2019 15:49:02,Karla Hernandez,"Amazing people nice and professionals
I love Nathalia she is one of the best ones",5,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
04/01/2024 13:51:18,High Brown,,5,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
03/08/2024 14:14:35,Gerardo Guevara,,5,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
02/16/2024 13:33:56,Malik Woods,,5,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
01/13/2024 14:06:37,Lenwood Marshall,,5,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
01/01/2024 06:06:33,Jel Sensei,,5,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
11/20/2023 12:05:25,Annamalai Nadarajan Jr,,5,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
06/30/2023 10:57:35,Jenika N. May,,5,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
05/12/2023 10:17:50,Laura Lane,,5,Alabama,ChIJbX0yFdYbiYgRcSAs6V7ODRY
11/08/2022 15:46:35,Chris Evans,I've had an excellent experience letting First Horizon meet my business needs. Mary and the team have been excellent in their customer care and professionalism.,5,Alabama,ChIJaaWrDhQaiYgR8xzn-K4_mk8
01/02/2021 17:26:24,William Townsel,They are one of the few banks that close early and aren't open Saturday so I haven't had money for four days because they didn't send my debit card,1,Alabama,ChIJaaWrDhQaiYgR8xzn-K4_mk8
04/26/2023 13:35:03,Thomas Moody,Great people! Great bank.,5,Alabama,ChIJaaWrDhQaiYgR8xzn-K4_mk8
04/28/2021 17:58:22,Iso JS4,,5,Alabama,ChIJaaWrDhQaiYgR8xzn-K4_mk8
09/10/2019 23:03:19,Stephanie R. Tinney,"I was truly taken aback at the horrible attitudes and the way I, along with several other customers were treated like trolls.
They really acted as if .. well I don’t know how to classify with class, so I will pass.
It wins my worst in class..",1,Alabama,ChIJ22zOT4YZiYgR0waLN6ejWSc
07/11/2022 17:10:47,David Rush Jr.,Everyone there I talk to is very nice,5,Alabama,ChIJ22zOT4YZiYgR0waLN6ejWSc
05/09/2020 00:58:49,Henry Kilpatrick,Erica and the whole team are awesome,5,Alabama,ChIJ22zOT4YZiYgR0waLN6ejWSc
02/03/2017 18:58:05,Brad Martin,Warren is the man!,5,Alabama,ChIJ22zOT4YZiYgR0waLN6ejWSc
05/11/2023 16:35:37,Vilgil Vance,"Overall, I could not have been more pleased with my experience working with Ms. Kori Rooney at New Horizon Bank. Her expertise, professionalism, and unwavering commitment to providing exceptional service make her an invaluable asset to any potential homebuyer. I would highly recommend her to anyone seeking an outstanding mortgage loan officer - you will not be disappointed!",5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
06/20/2023 11:22:19,James Molyneux,Brad Smith and his team are very professional and easy to talk to. They answered our many questions quickly and thoroughly and made this home buying process easy! Highly recommend!!,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
11/15/2022 12:28:43,JC Tax,"Kimeka Holifield was great!!!! She was patient with us, answered all questions no matter the time, and just made our overall process smooth and easy. We had a minor setback but she was right there to guide us through it!! The Maddox family enjoyed the overall first time home buyers experience",5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
05/18/2023 05:35:43,Leda Dimperio,"I was referred to Iberiabank on 3rd Ave N by a downtown neighbor.  Now it is First Horizon but I'm loyal to Tina Jenkins who has always answered my calls or my random walk-ins to advise me on numerous financial issues. I recently stoped in and she was there to help me reset a login on my computer because it was locked.
Twice I needed LLC paperwork to sign and she dropped it off at my loft on the street as she was leaving on her way home.
Tina is a great resource to our neighborhood and beloved by our downtown community.",5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
11/21/2022 18:07:34,Clarissa Kenty,"My experience here is more than amazing. I’ve been a customer for over 8 years and this branch never disappoints. I’ve even recommended customers to this branch. I love the personal touch,  they  know me by name and I chat and have coffee with them. Amazing team for sure.",5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
05/09/2023 15:08:05,Myrtle Brooks,"Our mortgage loan office, Kori Rooney was so knowledgeable and helpful throughout the process and was always ready to answer questions no matter how they sounded.",5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
12/25/2022 18:47:59,Jamil Glenn,Kimekia it the best lender. Top notch and A1. She broke down everything and made everything easy to understand. She definitely deserves promotions and raises. I’ve been referring her to everyone looking for a home..,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
07/22/2022 08:44:08,Lacey Bowen,"Mrs. Kori Rooney is an absolute rockstar and deserves all of the credit for making this happen on First Horizon's side. She encountered so many obstacles and powered through them while being so kind, understanding, and more than supportive to us and this process. She cared about seeing this closing through like it was her own experience and we couldn't possibly be more grateful to her.",5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
11/19/2022 08:50:39,danna perdue,Kimekia is very professional and knowledgeable. She gets the job done and has great rapport with her client. I highly recommend Kimekia!,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
10/02/2021 00:40:38,William Bradford,"I work for a Construction company and the owner chooses to write us checks and use this bank. I walked in today like I would any other Friday to cash my check (which they charge us $7.50 to cash THEIR own checks!) And upon my arrival into the establishment an older Caucasian woman held the door for me...I walked in and turned to thank her. But before I could do so she was scolding me for stepping on their welcome mat. Exclaiming that ""yall"" (blue collar construction workers) ""always come in here and have red mud on your boots because of the type of work you choose to do."" Now I'm a CDL driver, I havent been in any mud or tracked anything in, but I did have some dust on the top of my boots and wouldn't have minded trying to keep this location cleaner had she not greater me with animosity and disqust. She told me that they had just had their mats cleaned and she didn't want us to ruin them. The mats did not show any signs of being vacuumed or cleaned at all seeing as they had  gray stains on them. The lady then proceeded to cash my check, never once apologizing, but told me that she ""waived the cashing fee"" for cashing a check that her institution backed. I guess I'm going to start waiting on the 2 day hold time at my own institution of banking because I don't want to pay $7.50 per check just to be looked down on because I'm a blue collar worker trying to make a living like everyone else. Would not recommend this bank to my own worst enemy.",1,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
09/01/2022 15:46:30,Andrew Wilson,I love the bank employees at this location. They have been helpful with everything from day 1 when I had nothing in my account. Still get the same service and with their help a bigger account.,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
10/06/2023 18:07:16,Jacob Warren,Best experience with this company I recommend this for everybody thank y'all so much,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
09/16/2022 21:01:33,D Nix,"Great and friendly service at the downtown B’ham branch. Thank you Tina, Alexis and Adriana. Alexis, we’ll miss you. Best of luck.",5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
11/01/2022 20:34:47,J J Johnson,Great bank. Ladies are polite and take such good care of their clients,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
10/28/2019 19:03:29,raemah henderson,When I first started I was introduced to my bankers (3rd Ave team) as a teen and it’s been a good experience.,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
09/16/2022 14:36:50,Allen Smith,Best Bank on Town.  Ladies are always friendly.,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
11/30/2021 15:46:26,SingleSpeed Fabrication,Excellent business banking support. Timely and personal service.,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
07/10/2023 03:29:21,Francesca Perez,Great experience!,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
03/25/2023 16:04:02,Brando Williamson,Kori was great.,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
08/10/2021 10:33:55,Leigh McCombs,Great customer service.,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
05/10/2023 18:41:23,Gwendolyn Leverett,Fantastic service,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
05/08/2023 13:14:29,Jen Jordan,,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
11/13/2022 17:08:38,Tina Jenkins,,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
11/10/2022 18:26:49,Tommy Jenkins,,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
07/19/2022 18:53:09,Kimiya Lift,,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
05/20/2022 18:54:09,Patricia Marie Young,,5,Alabama,ChIJL6hO6pYbiYgRLk4cNEHEhqA
04/12/2019 15:09:32,Sam Johnson,"Discrimination at it finest, my husband came in to cash a check this morning and was assisted by Amber the assistant branch manager. The check was drawn on this bank which is the only reason he came here to begin with; she proceeds to “verify” the check and takes another “verification” step after his two forms of identification were provide by calling the owner of the business and then calling the other owner under the pretense that the  printed business not handwritten check “looks” different for this business, might I add this particular location for  the business has been open approximately 3 weeks and most employees are paid via direct deposit. Then she attempted to justify her actions after realizing that her conversation had been heard.

He felt as if the “check” didn’t look different, the “individual”cashing it looked different as he was dressed in plain clothes vs a suit and tie he’d typically have on. In my 16 plus years in banking and him being a successful realtor in the state have never seen or been treated as such by a financial institution; iberiabank is forever off the table for us to consider using for any of our clients or our own financial needs. That will not have any effect on the quarterly earnings of this business but I hope and pray it has an affect on your conscience on how you treat people whose skin color may be different Ms Amber. All for a check under 2k. Definitely a coaching opportunity Iberiabank management team!

Respectfully Submitted
The Johnsons’",1,Alabama,ChIJT8VhZAQZiYgRbkOq02jKozg
10/06/2023 14:50:49,Xiu Chen,Good service . Everyone is nice and friendly !,5,Alabama,ChIJT8VhZAQZiYgRbkOq02jKozg
04/20/2017 19:44:45,Demetrius D Maynard Sr,Clabe Dobbs (Branch Manager) is the man !!!! Excellent Customer Service,5,Alabama,ChIJT8VhZAQZiYgRbkOq02jKozg
03/11/2017 16:02:23,KORMAN “THATGUY” WARREN,Don't know much about it,4,Alabama,ChIJT8VhZAQZiYgRbkOq02jKozg
03/08/2024 22:33:31,Madison Huguley,Absolutely love Jason at the Madison location. I opened an account with them under a promotion. It was about to run out and HE CALLED ME and offered to extend the promotion as there was another one for new customers.  How awesome is that??,5,Alabama,ChIJ78Gt2HtvYogR97YkwDrQXVI
03/07/2024 18:34:53,Steve Hamburg,Donna Frost at First Horizon was fabulous. I’ll recommend them every time if the opportunity arises.,5,Alabama,ChIJ78Gt2HtvYogR97YkwDrQXVI
12/08/2023 12:01:15,Lisa Jager,Wonderful people to work with.  They know their business and are quick to find the answer and respond. Donna Frost was nothing but the best to work with.,5,Alabama,ChIJ78Gt2HtvYogR97YkwDrQXVI
11/11/2022 16:05:12,Michael Moorehead,"We had a great experience using First Horizon for our mortgage lender. It was a very tight schedule but working with Donna Frost, Tyler Marbrey and other employees made the whole thing feel like a walk in the park. There was great communication and they helped us through all of our questions and concerns.",5,Alabama,ChIJ78Gt2HtvYogR97YkwDrQXVI
07/22/2022 19:17:58,deveka Rice,Teresa picked up the pieces from our previous loan officer without hesitation and with confidence.  She delivered on everything she said she could do. Superb job!,5,Alabama,ChIJ78Gt2HtvYogR97YkwDrQXVI
07/12/2022 14:22:43,Greg McAlister,"I opened up a business account two months ago. It was not opened correctly and I was not able to access the account through mobile for a week. 2 - 3 weeks later my balance is in the negative due to account fees and the NSF fees, my account was a free small business acct.. Turns out some how my account was converted to an account with fees and now I do my first check deposit over the weekend and forgot to sign the check. The gentleman that I spoke with said since it was a commercial account it will deposit anyway. Wake up this morning to find the check deposit rejected and now I have NSF fees again. Go in with the check to deposit most of it and take some cash so I can mail off orders and am told I am not allowed to take cask out even if I owned the account. The gentleman then told me that since I didn't sign the check the mobile deposit wouldn't go through. Ending my association with this bank as soon as I can find a bank and get everything set up.",1,Alabama,ChIJ78Gt2HtvYogR97YkwDrQXVI
07/21/2017 21:14:46,Kaia McNeese,"I LOVE MY BANK!! I know Charley and Kimberly very well, and they know me!! This is the type of bank I want to do business with forever!!",5,Alabama,ChIJ78Gt2HtvYogR97YkwDrQXVI
10/13/2022 17:15:19,Tom Scott,"All involved were knowledgeable and very helpful.  Great communication and responsiveness.

Thank you!",5,Alabama,ChIJ78Gt2HtvYogR97YkwDrQXVI
04/12/2024 14:23:14,Jimmy Raley,Very accommodating. Able to customize loans to achieve best rate.,5,Alabama,ChIJ78Gt2HtvYogR97YkwDrQXVI
08/12/2017 03:56:28,Matt Curtis,"Amazing Bank! Ginger, Charley, Tara and the whole team go above and beyond for our business everyday!",5,Alabama,ChIJ78Gt2HtvYogR97YkwDrQXVI
11/24/2021 02:49:58,Catalina Baby,Nice people helpful,5,Alabama,ChIJ78Gt2HtvYogR97YkwDrQXVI
03/21/2024 14:40:40,Chris Mason,,5,Alabama,ChIJ78Gt2HtvYogR97YkwDrQXVI
07/01/2023 04:41:24,Tiffany Chapman,,5,Alabama,ChIJ78Gt2HtvYogR97YkwDrQXVI
10/06/2021 03:48:06,Emily South,,5,Alabama,ChIJ78Gt2HtvYogR97YkwDrQXVI
04/07/2024 22:52:18,Russ,Worst bank ever. I opened this checking account two weeks ago and opted in for overdraft coverage. All ATM and transactions declined. What the hell sense does it make to opt in and STILL get declined. I have chosen another bank and will close this one ASAP. They suck!!!,1,Alabama,ChIJtXcYK_IEiYgRtiRz9tq0_Zs
10/27/2022 07:18:17,Elizabeth “Arlene” Newlin,"I love the staff but I am not pleased with it changing to First Horizon. I miss it being Iberiabank. Unfortunately, the wonderful staff at the Fultondale branch had no control in the bank switching over. First Horizons policies are just to make them richer. Before the switch it didn't matter if you deposited cash or check it instantly credited to your account immediately. Now a check won't credit until the next business day. Another issue, my account had no monthly fee because of my husband's SS check being direct deposit.  In order to keep my account free I had to sign up for electronic statements or else I would have had to pay $10/ month for my account.",3,Alabama,ChIJtXcYK_IEiYgRtiRz9tq0_Zs
09/29/2020 12:57:34,Dixie Godette,"I am absolutely horrified! This is the worst bank in existence. They trick you with their good customer service then charge fees laterally on top of fees. I called yesterday upset about a fee, that they charged after the balance had been brought to positive. And they added a other paid item fee because I was upset about the first one. I've never witnessed a bank treat their customers this way. They stay open by making the poor poorer! Do not bank here!",1,Alabama,ChIJtXcYK_IEiYgRtiRz9tq0_Zs
09/13/2019 10:25:56,James Davis,Got nice friendly staff polite one thing wrong they don't open till 9 in the morning and they close at 5 p.m. that's when everyone is getting off of work at 5 and like I said I'm closing my account out I'm going to move it to metrobank they open at 7:30 a m stay open till 6:30 p.m. ask my type of banking I don't have to rush rush rush through traffic thank you for your business I'm moving my account this morning,2,Alabama,ChIJtXcYK_IEiYgRtiRz9tq0_Zs
03/25/2021 11:05:42,Ruby Ngururu,"Very friendly n Helpful Staff.  Mrs.Jamie Horsley was very helpful n assisting me with opening up my Personal n Business Account.

Thanks Mrs Horsely",5,Alabama,ChIJtXcYK_IEiYgRtiRz9tq0_Zs
07/17/2018 17:36:45,Jason Thomas,Wonderful bank. Friendly staff that goes out of their way to make sure their customers are happy.,5,Alabama,ChIJtXcYK_IEiYgRtiRz9tq0_Zs
05/20/2017 20:09:45,Matthew Slaughter,Leenise and her team always go the extra mile to make sure that the provide excellent service!,5,Alabama,ChIJtXcYK_IEiYgRtiRz9tq0_Zs
07/01/2021 05:06:03,Norris Webb (Artist),Nothing but horrible experiences with this bank.,1,Alabama,ChIJtXcYK_IEiYgRtiRz9tq0_Zs
12/23/2017 13:38:15,peggy siragusa,Great people always there when you need them,4,Alabama,ChIJtXcYK_IEiYgRtiRz9tq0_Zs
07/27/2016 17:41:56,Destiny Fitch,Great people love this bank,5,Alabama,ChIJtXcYK_IEiYgRtiRz9tq0_Zs
05/11/2021 20:34:55,Jeremy Burns,,5,Alabama,ChIJtXcYK_IEiYgRtiRz9tq0_Zs
02/02/2015 21:59:04,KARLA LOZANO,,5,Alabama,ChIJtXcYK_IEiYgRtiRz9tq0_Zs
12/07/2018 16:52:42,David Leach,These ladies were awesome. The customer service here is first class! 👍,5,Alabama,ChIJu2xbd1FrYogRhBAaiWsws90
04/26/2022 23:17:12,Leigh Daniel Family Law,"Brittney Shonk has restored my faith in bankers.  She came into my office told me that she could help me by becoming my personal banker and she has done so in a myriad of ways.  If you are in business, you need to work with her.",5,Alabama,ChIJu2xbd1FrYogRhBAaiWsws90
06/14/2016 11:31:15,Charles Brandon Nailer,"great customer service, very privileged to feel like your the only one. 🤑",5,Alabama,ChIJu2xbd1FrYogRhBAaiWsws90
09/01/2023 15:00:15,Sam Clemons,"My experience with First Horizon Bank has been consistently positive, and I'm pleased to share my thoughts on this financial institution.

First and foremost, the customer service at First Horizon Bank is exceptional. The staff members are not only friendly but also highly knowledgeable and attentive. Whether I've had questions about my accounts, needed assistance with a transaction, or sought financial advice, they've consistently gone above and beyond to provide assistance.

The range of banking services offered by First Horizon Bank is comprehensive. From checking and savings accounts to mortgages, loans, and investment options, they cover the full spectrum of financial needs. This variety makes it convenient to manage all my financial affairs under one roof.

Online and mobile banking services provided by First Horizon are user-friendly and efficient. They've made it easy for me to manage my accounts, transfer funds, pay bills, and even deposit checks remotely. Their digital offerings have simplified my banking experience.

First Horizon's commitment to security and privacy is evident. They employ state-of-the-art security measures to protect their customers' sensitive financial information, providing peace of mind in today's digital age.

I've also appreciated First Horizon Bank's involvement in the community. Their support of local initiatives and charitable organizations demonstrates a commitment to giving back and fostering community well-being.

In conclusion, First Horizon Bank has consistently impressed me with its exceptional customer service, comprehensive range of financial services, and commitment to security and community involvement. It",5,Alabama,ChIJPzTC3IUhiYgRZ05n8UKc_KY
10/07/2022 18:36:42,Tristan Campbell,Idk about the other First Horizon Banks in Alabama but the one in Hoover on John Hawkins Pkwy…THE WORST BANK EVER. Management is terrible and some liars and the employees isn’t no better. Do not bank with them.,1,Alabama,ChIJPzTC3IUhiYgRZ05n8UKc_KY
12/18/2020 21:14:24,Stephen K,Absolutely the nicest and most professional group of people you could imagine doing business with! 6 stars,5,Alabama,ChIJPzTC3IUhiYgRZ05n8UKc_KY
12/23/2023 16:59:31,Susan Barfield,,5,Alabama,ChIJPzTC3IUhiYgRZ05n8UKc_KY
10/08/2018 12:24:11,Vincent Washington,,5,Alabama,ChIJPzTC3IUhiYgRZ05n8UKc_KY
04/04/2024 03:16:53,David Reuss,"1/10 would not recommend to a friend. Incredibly unprofessional, phone numbers would not work. Unreliable communication skills. Asked to contact after hours (later than 8pm). Not how normal people conduct business.",1,Alabama,ChIJSeZaxWU-mogRZLfmUnzzJrA
06/27/2023 11:57:39,Tammy,"The home purchasing process can be intimidating and confusing. Melissa made the process seamless. She is knowledgeable, responsive, and friendly. A pleasure to work with.",5,Alabama,ChIJSeZaxWU-mogRZLfmUnzzJrA
06/19/2023 00:29:35,Tony Helferich,Melissa was very easy to work with and made the experience a pleasant one.,5,Alabama,ChIJSeZaxWU-mogRZLfmUnzzJrA
02/04/2020 23:07:27,Knox McMurphy,Iberia is a wonderful bank to use for all your banking needs.  Their mortgage staff are so attentive and eager to help in every way.,5,Alabama,ChIJSeZaxWU-mogRZLfmUnzzJrA
06/19/2017 16:59:44,Cheryl Hatter,Best bank ever. Very knowledgeable and very friendly staff,5,Alabama,ChIJSeZaxWU-mogRZLfmUnzzJrA
03/26/2023 15:25:17,Souleymane Kone',GREAT BANK 🏦,5,Alabama,ChIJ0RzgXToTYogRjg3wJEdbEBY
03/17/2024 04:05:23,Jami Collins,,5,Alabama,ChIJ0RzgXToTYogRjg3wJEdbEBY
02/13/2018 19:56:34,Myrna Lopez,,5,Alabama,ChIJW8x6WIsjiYgRYNr0OZ5M5HE
12/09/2017 14:21:32,Uriel Vargas Lopez,,5,Alabama,ChIJW8x6WIsjiYgRYNr0OZ5M5HE
10/22/2020 17:47:20,Olivia Brunson,"I do not ever leave bad reviews, but today I feel like I just need to. The experience that I just had with this bank is not okay and I believe others should know about it.
Jenny at the front desk just treated my friend and I so incredibly rude. I do not bank with IBERIA and I can tell you I never will.
I will also be sure to tell others that this location is not held by the right kind of people.",1,Alabama,ChIJYfpefddPmogR2nMctxmlD_E
04/10/2021 11:30:40,Caroline Fischer,"I believe in ratings, this is how I base some of my decisions on giving my business to a company. I am a potential new customer that has called two times with amply time given for a response, but NO return call to establish new banking relationship. So this has geared to another bank.",1,Alabama,ChIJYfpefddPmogR2nMctxmlD_E
08/12/2017 16:24:44,William Ishee,,5,Alabama,ChIJYfpefddPmogR2nMctxmlD_E
08/21/2023 15:08:36,Caitlin,"The people there great what I don't like is the online banking, it takes a few days for it to show you the right balance then it's to late your in the negatives, I understand if it's online purchases that take so long but this is stuff that comes out right then like gas and food , it will not even show up that I used my card that day till a few days later, They really need to fix that . I'm going to a different bank because this is . It's everytime now , never shows me the right balance in my account at all times when it should.",1,Alabama,ChIJ15QFyMFvYIgRXE55-gEzZ20
05/15/2019 17:32:26,Cat Bird,"First Tennessee Bank never disappoints. I've been an account holder for over 12 yrs and their stellar customer service is why I stay with them. Whether by phone or in person, their agents are always knowledgeable, courteous & efficient. For example: I've misplaced my debit card several times over the years & all it took was a phone call to cancel it & then to visit any of their physical branches to have a new one issued immediately, and no additional charges. They will mail a new card if you want, but picking one up was faster. On the few occasions that there have been suspicious activity on my account, it is quickly & courteously rectified.
I originally chose First TN b/c their physical locations were open later & on Saturday's. Their hrs have changed, however with their new ATM's at each locations, cash deposits are immediately credited & there are no forms or envelopes to bother with. Same day check deposits are credited at midnight if you deposit them by 9 pm.
I use their online mobile app frequently & find it very handy & user friendly. It also has lots of added features like budgeting, scheduled bill pay & spending tracking.",5,Alabama,ChIJ15QFyMFvYIgRXE55-gEzZ20
04/03/2024 11:03:14,Marlene Whittle,"My only complaint is the hours the lobby is open.
Other than that I always have a good experience with the staff.",5,Alabama,ChIJ15QFyMFvYIgRXE55-gEzZ20
06/15/2019 11:55:26,William Cameron,People doing there job as well as a company will let them. As the people there are great they do a great job some of first Tennessee’s policy’s are garbage just like any other place of  Business but with out those policy’s they would be unprotected so with that being said I’ll always bank there not Only are they protecting themselves they’re also protecting me thank you First Tennessee,5,Alabama,ChIJ15QFyMFvYIgRXE55-gEzZ20
02/18/2019 22:37:40,Jessica Parm,"Deceptive practices. Bankers can cut off your online access and the bank system will say you closed your online access when it was indeed not you. Poor security. Poor customer service. Especially the rinngold and St. Elmo branches. Branches have far too much control making it whereas the bank overall when you call when cannot help you. You constantly have to ho to a branch you opened your account at. Calling customer service....cannot undo a hold or closure by a branch. This bank is a joke. I am in the process of contacting the FDIC, FTC, And BBB about this bank abd it's practices.",1,Alabama,ChIJ15QFyMFvYIgRXE55-gEzZ20
