datetime,author_title,review_text,review_rating,state,place_id
09/15/2021 19:53:09,Sam Kretzmer,"Everyone who works at this branch of People's Bank are truly amazing.  Every time I go to the bank, they are always so happy to see me and they ask me how I am and they ask how members of my family are doing.  They truly care about me.  They always go out of their way to help me.  They were even there for me during the pandemic.  I am honored to have met all of them.  They are like family to me.  They are always very helpful to my clients and they always go out of their way to help us.  I highly recommend going to this bank.  You will be treated like royalty.",5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
06/08/2022 15:45:16,Ian Olow,"Found out this morning after trying to pay a doctors bill that Peoples had stopped offering HSA's and that my HSA account was being handled by an entirely different company. I opened my Peoples App and the account was just gone. I called Peoples and they gave me the phone number for the new company that now owned my account.
My Grandmother was with Peoples before it was Peoples. She helped me open my first account with them in the 1990's. Once married, my wife and I had 5 accounts at Peoples. I am shopping around for a bank that can better serve my needs as this situation just solidifies my worries about the M&T merge.
With the amount of junk mail that I receive from Peoples, I have no doubt that I likely threw out any info about their handling of my HSA if it came by snail mail, but I revolve my finaces around their mobile app and still had NO CLUE they were doing this. Some kind of message or alert in the app would have been great, aside from going to pay a bill and being declined and then signing in to see that my account was just gone.",1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
06/23/2021 23:30:32,Mike D,"After a complaint which I submitted to a state/fed agency, PUB stepped up and helped.  TY.  Can't say that my attorney was great or even good.

Less than a 1 rating.  This ""bank"" has dragged its feet for months on the simple closing of an account to settle an estate.  Our attorney has stated that they are a nightmare.",4,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
03/23/2021 20:40:42,Ed Berndt,"I've been a customer since the early 90's....had my paycheck deposited regularly.  Later, I had all of my travel expenses direct deposited. With covid crisis, no more travel - no more expense deposits.  They started charging $25 A MONTH to keep the account.   On line - I asked what was going on - they said I didn't keep enough in the account.  Went to a branch and said I'd like to close it due to the high maintenance fees (silly me- I thought they would care).  Nothing.  I closed the account along with my overdraft loan account.   Pretty disappointing end to a 30 year banking relationship.",1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
03/20/2020 05:59:47,Patricia Kearns,"I sent court papers, death certificate(twice) to People's to close a small, joint checking account of my deceased husband and me and to transfer that money into his Estate account set up by the Probate court in the state where we  both lived and I continue to live. People's has never complied or sent me any communication regarding this matter.  Now I must take further legal action through my attorney, costing me more money. So tell me about their great customer service.",1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
07/21/2022 18:25:15,R. Alecia,Worst. Bank. Everrrrrr. They hit you with extremely high fees and the staff is beyond rude. I was hung up on by a back office supervisor when trying to settle something that happened to my account and this lady hung up on me because she couldn’t deal with the conversation… I have never dealt with a more unprofessional group of employees than the back office department of this company. No wonder they were bought out by another bank…,1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
09/26/2016 16:13:48,Eric LaCore,"The customer service keeps getting worse and worse.
Not to mention the quality of their products.
In my case my account which I opened with ""lifetime"" no ATM fee's was changed. Its possible I was notified by mail (along with all the other junk mail received).
I asked to have the fee's waived (only the past 2 months with which I've become aware of the ATM/Maint fee's) and the agent refused. I asked to speak with a supervisor (who was snappy and rude) who only agreed to a partial refund of one of the incidents.
Seems like this bank is more interested in making money on tiny fee's then keeping an otherwise satisfied customer of 10 years.",1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
05/29/2020 20:23:47,"BirdCam Greater Toronto, Canada","My son received a gift card (Master card “perfect gift”) for his birthday. As the value on the card was unfortunately not used up within one year, we unknowingly incurred “maintenance fees” that completely wiped out the value of his gift card. This bank stole the money from my son’s gift card under the pretext of $3/month “maintenance fees”. You’re doing anything to maintain these cards. I am utterly shocked and disgusted by your actions! Never in my life have a received a gift card from a company that acts this way. You should be ashamed of becoming rich this way, by stealing from kids’ gift cards!!!",1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
05/27/2020 15:22:38,Matt Listro,Since the merger I have only been able to access the online account portal once.  Customer service is either closed or a 40 minute wait time.  I just called to close the account and they won't even do that for me - they require a notarized written statement to close the account. OMG - stay away from them - very disorganized and not customer friendly!,1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
05/11/2017 14:17:24,Sal,"Love it!!! Everyone is so friendly, and really treats me like a king!!! Best Custumer service. Can call on the phone and they recognize my voice, and they will do as much for me as they possibly can.  Wouldn't change it for the world!!!",5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
11/29/2023 18:05:25,Si,Always a wait. Had to leave and go back.,1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
03/17/2022 19:14:19,Garfield Burns,"Always polite, professional, and courteous.The tellers handle your business with diligence and in a friendly manner.I do all of my financial business here!",5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
04/17/2020 15:38:32,Daisy Infantas,"MADE AN APPOINTMENT FOR 1:30 AND WAS GIVEN THE OKAY TO GO AT THAT TIME. WHEN I GOT THERE, THEY WERE CLOSED. PEOPLE INSIDE WERE STARING AT ME AND AVOIDING ME EVEN THOUGH THAT SPECIFIC BANK SAID IT WAS OKAY TO COME IN AT 1:30!!!! Wasted my time especially when theres a serious virus happening.",1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
09/11/2022 23:10:53,Paul W,I've been with quite a few banks over the years and M&T bank by far is the worst bank ever. Stay away.,1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
03/21/2018 11:48:07,ann raucci,applied for home equity loan 02/14/2018 no loan on 03/20/2018 loan manager could not give an answer to no response  i stated i needed loan by 03/23/2018 she laughed and said no way  loyal customer x 24 yrs  no loyalty by peoples loan employees poor customer customer service good by peoples,1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
01/02/2022 23:47:36,Connecticut Metal Railings,The worst bank ever. And this is coming from a business. You’re better off going anywhere else,1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
05/25/2019 00:39:07,Alexander “Al Chestnuts” Costeines,Staff has always been very helpful. More than I knew was even possible! Its not just the main branch it's my favorite.,5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
04/23/2019 14:39:12,Dan Wagner,"Terrible bank. 0% interest, high fees, high minimums and 20 minute holds on 800 number. I can't believe they are still in business!",1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
12/10/2019 17:17:08,James Fagan,For what is supposed to be the “flagship branch” there are sure a lot of unfriendly and indifferent employees. Not a smile to be found.,1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
07/01/2021 17:51:39,Yokayris Castillo,Horrible customer service. Took all my money out of my account. And I still haven’t gotten it back.,1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
03/20/2019 13:05:38,Fred Zohlman,it has been 3 days since I was supposed to get a call from the farmington branch regarding my account--NOT  HAPPY---,3,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
07/17/2022 19:19:00,Eric Boyd,Banking at this institution for 15 years. Love it 👍🏾,5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
10/27/2023 21:24:09,Edwin Castillo,Excellent thanks 👍👍,5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
04/23/2017 07:38:00,Gerri Dantzler,A little slow.big space.nice people,4,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
08/19/2020 15:42:44,Victoria Constantino,Charlese was super helpful!! Thank you!!,5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
06/20/2017 12:24:38,Iris Matias,"Very friendly, staff is helpful",4,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
10/28/2016 13:01:10,Marcie Christ Chosen Zacca,Loving caring personnels👌🏼👍🏽,5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
09/18/2023 14:38:12,eeejer 21,,1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
10/14/2022 23:57:20,Consuelo Rivera,,1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
05/26/2022 21:00:28,Justin Guenther,,1,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
10/01/2021 19:58:33,Damaris Colon,,5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
01/26/2021 05:58:19,Larissa Gomes,,5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
06/30/2020 18:19:02,Lavonna Hicks,,5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
02/24/2020 16:21:08,Joe x,,5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
01/31/2020 19:39:20,Alexander Agudelo,,5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
10/03/2019 12:38:32,2021 vibes,,5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
01/30/2018 16:03:35,Martha Osorio Osorio,,5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
07/19/2017 12:51:53,Andrew Devine,,5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
09/01/2016 18:21:42,OLAWALE BAMIDELE,,5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
10/22/2015 11:04:08,Vernee Brooks,,5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
05/15/2015 23:13:30,Owen Bernard,,5,Connecticut,ChIJP7T0KwoO6IkRBnXGOK6CzO8
09/24/2023 18:34:26,E Hegedus,Peoples was a great bank for over 70 years! Since M&T took over it has gone down hill. Open hours are fewer. Branches are fewer. CD rates too low. No more copies of cancelled checks. What will become of this?,1,Connecticut,ChIJi0OVAz4Q6IkRVYWMz12Izuo
03/27/2023 18:47:44,Rahul Chakravartty,"Inept and rude. Unapologetically slow and inefficient. Took 15 minutes to cash checks from M&T bank and I am also an account holder. Simple transaction took tellers over 15 minutes. No low balance, no issues, just basic transaction. Astonishing.",1,Connecticut,ChIJi0OVAz4Q6IkRVYWMz12Izuo
04/03/2023 16:07:41,Kayla Petruccelli,"An employee named Rose Morgan is so *unbelievably* rude to everyone that it left me speechless as to how she has a job.
And this woman lists herself as the branch manager. I can't speak for M&T bank as a whole, but if Rose is employed permanently at the Fairfield branch, avoid it at all cost.",1,Connecticut,ChIJi0OVAz4Q6IkRVYWMz12Izuo
12/09/2022 21:01:19,Mado Mado,"On November 30th 2022 I called M&T bank and spoke with Abby her employee number is 2276253 I asked her if they offer 0% interest rates credit card for one year her answer was yes then I asked if I can transfer the balance from my peoples bank credit card to M&T 0% credit card she said yes and after I gave her all the information she needed she started the process for transferring the balance $1913.51 from my credit card to M&T credit card took her around seven mints then she said to me  : you’re all set but keep paying the bill of your peoples bank credit card until you receive M&T new card , withes I’ve received it yesterday 12/8/2022 but it was a new credit card with $1000 credit limit on it !!!!!!!!!! She lied to me she wasn’t honest …. I got so upset I called M&T credit card and closed it .",1,Connecticut,ChIJi0OVAz4Q6IkRVYWMz12Izuo
08/23/2022 21:08:47,Lee king,The old woman at the front counter has a very bad service attitude. It's like eating dynamite . Close my account now and leave.,1,Connecticut,ChIJi0OVAz4Q6IkRVYWMz12Izuo
05/19/2023 20:24:49,Richard Mitchell,Horrible. Will be closing this account this weekend.,1,Connecticut,ChIJi0OVAz4Q6IkRVYWMz12Izuo
01/23/2023 15:35:35,Francis Niestemski,Attitudes needs to be changed.,1,Connecticut,ChIJi0OVAz4Q6IkRVYWMz12Izuo
09/28/2022 13:59:36,Sean Huban,Handled the merger terribly,1,Connecticut,ChIJi0OVAz4Q6IkRVYWMz12Izuo
04/20/2020 19:36:31,Milagros Delgado,,5,Connecticut,ChIJi0OVAz4Q6IkRVYWMz12Izuo
11/15/2019 13:40:20,"Joe Dejusti, Zelão",,3,Connecticut,ChIJi0OVAz4Q6IkRVYWMz12Izuo
08/12/2017 11:42:35,David Weidenfeller,,5,Connecticut,ChIJi0OVAz4Q6IkRVYWMz12Izuo
02/13/2024 17:10:38,Tall Eric,"Called to see if they were open... only to walk a mile to a closed branch. One could only imagine if there is going to be a closure YOU WOULD LET YOUR CLIENTS KNOW IT!
This lack of communication is exactly why no one actually appreciates this bank an would rather go back to peoples.",1,Connecticut,ChIJZcbrrax2K4cRjlLcpTjJrhk
11/28/2022 20:07:56,Echelon Communications,A trainwreck on top of a shipwreck. Waited on hold for over one hour for a supposed fraud over a Zelle payment. The only fraud involved is the M&T fraud department.,1,Connecticut,ChIJZcbrrax2K4cRjlLcpTjJrhk
07/09/2021 18:27:39,Michael “Blanco”,Excellent customer service. They helped me open a checking account- something that I have never done before. They are extremely helpful and even showed me how to use their app. Awesome 👌,5,Connecticut,ChIJZcbrrax2K4cRjlLcpTjJrhk
09/15/2022 17:06:22,Andrea Simmons,I am not able to set up mobile banking. I went into bank and the whole website was down so they couldn't help me either. So frustrating 😫😑😤,1,Connecticut,ChIJZcbrrax2K4cRjlLcpTjJrhk
11/14/2022 21:38:50,Y R,Horrible call service 2 hour wait is ridiculous.,1,Connecticut,ChIJZcbrrax2K4cRjlLcpTjJrhk
06/12/2023 20:40:55,Екатерина Острянская,Worst bank ever,1,Connecticut,ChIJZcbrrax2K4cRjlLcpTjJrhk
12/15/2019 15:41:23,AJ Belanger,Great staff,5,Connecticut,ChIJZcbrrax2K4cRjlLcpTjJrhk
10/24/2023 13:00:21,Dwayne Guice,,2,Connecticut,ChIJZcbrrax2K4cRjlLcpTjJrhk
07/31/2023 13:17:42,Jeri Collins17,,5,Connecticut,ChIJZcbrrax2K4cRjlLcpTjJrhk
02/17/2023 14:00:26,Dillon Smith,,5,Connecticut,ChIJZcbrrax2K4cRjlLcpTjJrhk
02/25/2022 13:28:51,Yara Berrios,,5,Connecticut,ChIJZcbrrax2K4cRjlLcpTjJrhk
08/25/2021 16:22:29,Tony Nthala,,5,Connecticut,ChIJZcbrrax2K4cRjlLcpTjJrhk
04/05/2020 17:37:58,Georgina Fuentes,,5,Connecticut,ChIJZcbrrax2K4cRjlLcpTjJrhk
10/01/2019 14:28:06,Jose Feliciano,,5,Connecticut,ChIJZcbrrax2K4cRjlLcpTjJrhk
02/20/2017 14:46:36,Stang Lincoln,,5,Connecticut,ChIJZcbrrax2K4cRjlLcpTjJrhk
09/29/2015 13:36:18,Dajah Lawrence,,1,Connecticut,ChIJZcbrrax2K4cRjlLcpTjJrhk
04/19/2024 02:00:22,matt g,"This is the worst bank that I have ever done business with, hands down. I am forced to call the attorney general in the morning because they refuse to transfer my money out of there after they tried to scam me. Beware of M&T. Too bad, Peoples Bank was so good, and now this..",1,Connecticut,ChIJ_c_VD0pV5okR3KMByTd4y90
10/06/2023 06:21:12,Lil Dip,"The East Hartford branch on Main Street is the best branch I've been too. They great you right away and the staff is always very positive. I used to go to the Stop n Shop branch in Manchester before it closed cuz Kelsey was such a great teller. Since them closing I've moved to East Hartford,  so this branch is also closest to me. Anyways, I just wanted to say how great everyone is at that particular Branch.",5,Connecticut,ChIJ_c_VD0pV5okR3KMByTd4y90
04/20/2024 15:22:03,Gregory Rabinovich,I scheduled appointment on line.  Spent in the Southington branch 20 minutes before some one came and asked why I am there.  The person I was supposed to have an appointment with did not even have a decency to apologise for being so late and takin another customer.  Another bank employee came over and took care of business.,1,Connecticut,ChIJE_yijnG354kRe6AKB0fEmrk
01/17/2023 20:40:46,Michael primo,"I called on Friday to open a safety deposit box on Saturday. Then they told me that there’s nobody available to open a safety deposit box on Saturday and therefore called on Tuesday and they also stated that nobody’s there to open a safety deposit box on Tuesday not only that I had to wait 15 minutes to be on hold just to get that answer. I had a cough three other banks in New Haven Hamden area just to get a response what kind of bake has a safety deposit box they can’t give an answer or too busy. As far as I’m concerned when I go with peoples savings bank in Southington they were awesome M&T BANK I’ll never do business with them again they seem like they’re negligent they don’t know what’s going on so I went to keystone bank never again what I keep $10 in the bank account again.
Michael Primo is my name",1,Connecticut,ChIJE_yijnG354kRe6AKB0fEmrk
10/24/2023 00:00:40,Aga Z,I had excellent customer service today. Thank you!,5,Connecticut,ChIJE_yijnG354kRe6AKB0fEmrk
11/22/2022 00:50:13,Juliann Stassi,When you  took  over  peoples  bank  every one  was locked  out  on  a holiday  weekend I will be  going to  ion bank   no up hear is happy with  u,1,Connecticut,ChIJE_yijnG354kRe6AKB0fEmrk
06/26/2023 22:04:51,Jonathan Nadeau,The charge to cash a check from their bank to non bank customers.,1,Connecticut,ChIJE_yijnG354kRe6AKB0fEmrk
04/10/2023 17:27:16,Cheryl McCann,Very helpful and friendly staff. We had an issue that was quickly resolved.,5,Connecticut,ChIJE_yijnG354kRe6AKB0fEmrk
02/27/2023 12:51:46,Tyler Campano,,1,Connecticut,ChIJE_yijnG354kRe6AKB0fEmrk
02/26/2024 15:39:30,Matthew G,I always seem to have an issue when I visit this location. Never a seamless transaction. Always have to wait even though there's no other customers. They seem to make it a chore to withdraw your own money.,2,Connecticut,ChIJU0dyTWKz54kRe3pMbQzSpIg
01/22/2024 21:35:35,LONYKA Brown,"If you need help, request Alex. He is literally the kindest, most patient teller ever!! Went above and beyond to look into a mistake on my account and made sure it was fixed.",5,Connecticut,ChIJU0dyTWKz54kRe3pMbQzSpIg
07/03/2023 22:45:58,Leen Mathew,"1.Went to bank today for cash ATM was down. So moved to service desk collected cash
2.requested new hundred dollar bill for vacation travel purposes and  end up
With a annoying service from desk.
Finally end up with mix of old and  new bill.
So  decided to close my account by end of this week.",1,Connecticut,ChIJU0dyTWKz54kRe3pMbQzSpIg
10/31/2023 17:03:16,Jessica Restrepo,Slow slow people drive thru ain't no better these people just slow its not even busy bank just hire more people need have someone doing drive thru just ridiculous waiting forever drive thru,1,Connecticut,ChIJU0dyTWKz54kRe3pMbQzSpIg
07/26/2023 17:12:09,Pho Saigon,Great service. Bank teller was very nice and friendly.,5,Connecticut,ChIJU0dyTWKz54kRe3pMbQzSpIg
