datetime,author_title,review_text,review_rating,state,place_id
03/14/2024 20:16:16,Rose Lewis,This bank is for sure is a off brand bank they took my checks from a settlement and instead of them doing there job choose to violate me again if your black don’t go there they will find a reason to not do there job Matt at the one up Arlington he said my other check didn’t and he it did it was for sure the color of my skin and Carlos and the one on canton rd should be honest when dealing with customers he knows they was lieing about but close mouths will keep your job it was a horrible experience for and to all people trying to find a bank 53 is not keep in mind if your standard are high this is for low grade,1,Alaska,ChIJ278rrynWMIgRMS5_r18Q7SQ
02/08/2018 21:12:42,Cle Jons,I closed my accounts years ago because they kept hitting me with late payment fees even though the money was in the bank.  A class action case was filed and they lost.  I will never do business with this bank again.,1,Alaska,ChIJ278rrynWMIgRMS5_r18Q7SQ
06/03/2020 00:00:57,Sandy Jones,"I love the girls that work there at the bank on main St. They go out of there way to help me. So it should be a ,,10 instead of only 5 stard",5,Alaska,ChIJ278rrynWMIgRMS5_r18Q7SQ
11/14/2016 21:34:26,Jessyca Blake,Branches are few and far in between. Going to move accounts over to the new Huntington across the street. I pass three of those branches wherever I go.,2,Alaska,ChIJ278rrynWMIgRMS5_r18Q7SQ
03/11/2023 06:29:36,Art Haze,Fast and easy with a in person transaction.,5,Alaska,ChIJ278rrynWMIgRMS5_r18Q7SQ
08/03/2018 12:27:44,Nikki Ferryman,They have been screwing me over since I got my account.,1,Alaska,ChIJ278rrynWMIgRMS5_r18Q7SQ
04/13/2017 13:22:17,Kathy Cloyd,Affiliated with another bank,1,Alaska,ChIJ278rrynWMIgRMS5_r18Q7SQ
02/08/2021 02:40:57,SOM CHUWAN#,,5,Alaska,ChIJ278rrynWMIgRMS5_r18Q7SQ
07/16/2018 03:44:20,shannon jordan,,2,Alaska,ChIJ278rrynWMIgRMS5_r18Q7SQ
07/11/2018 05:31:59,Christopher White,,5,Alaska,ChIJ278rrynWMIgRMS5_r18Q7SQ
05/03/2017 01:59:45,Joe Burrier,,1,Alaska,ChIJ278rrynWMIgRMS5_r18Q7SQ
02/12/2024 19:33:57,Braden Perkins,"Smooth Home Loan Experience with Fifth Third Bank in Delaware!

My experience securing a home loan with Fifth Third Bank in Delaware, Ohio, has been nothing short of exceptional.

The loan application process was smooth and efficient, thanks to the knowledgeable and helpful staff. They guided me through each step, providing clarity on the documentation required and patiently answering all my questions.

The personalized service extended beyond the application phase. The team at Fifth Third Bank was proactive in keeping me updated on the loan progress, ensuring a transparent and stress-free experience.

The competitive rates offered by Fifth Third Bank added to the overall appeal of choosing them as my home loan provider. The terms and conditions were clearly explained, and there were no hidden surprises along the way.

The ATM service at the Delaware branch has also been convenient, providing easy access to my funds and account information.

Fifth Third Bank in Delaware has exceeded my expectations in facilitating a seamless home loan process. Their professionalism, transparency, and competitive rates make them a top choice for anyone considering a home loan. Five stars well-deserved!",5,Delaware,ChIJoT9Gi8X6OIgRqqa99jG--bA
03/07/2024 23:46:23,Caleb Pearson,I've gotten nothing but grief from Fifth Third since opening a new account. Their customer service is lackluster at best and they don't really seem to care about you after they've secured your money. Customer service simply sends you to their call center where they essentially just tell you to go to the physical location (most likely because thier call centers run on a time quota rather than amount of issues resolved). The problem being that the employees at the physical location are unable to assist with what I need done. Terrible first impression on a new customer and I will most likely be searching for a different financial institution moving forward.,1,Delaware,ChIJoT9Gi8X6OIgRqqa99jG--bA
09/22/2022 16:39:39,Insane R6,This bank has allowed accounts to be overdrawn hundreds. By people it shouldn’t be letting even take from my account. Will be shutting down and not recommending to anyone,1,Delaware,ChIJoT9Gi8X6OIgRqqa99jG--bA
06/18/2019 16:48:23,Shawn smith,"Great experience,  awesome staff . Maggie loves what she does , and she is very professional, friendly, and the best at what she does . Thank you 5/3 Delaware oh.",5,Delaware,ChIJoT9Gi8X6OIgRqqa99jG--bA
01/15/2023 10:11:02,Christopher Leskovec (Crispy),Teller was polite and helpful no line and service was fast highly recomend,5,Delaware,ChIJoT9Gi8X6OIgRqqa99jG--bA
12/25/2016 11:36:31,Angel Grubb,"Ally, Maggie and the staff here are the best!  Always so helpful and pleasant.",5,Delaware,ChIJoT9Gi8X6OIgRqqa99jG--bA
01/04/2023 04:09:03,Kurt Jacobs,Very knowledgeable and helpful staff.,5,Delaware,ChIJoT9Gi8X6OIgRqqa99jG--bA
01/18/2017 22:21:38,Jesse Wallace,Greatest bank in Delaware ohio treat  Customers with class👍,5,Delaware,ChIJoT9Gi8X6OIgRqqa99jG--bA
04/07/2023 11:23:47,Jerry Breidenbach,Everyone is nice and courteous,4,Delaware,ChIJoT9Gi8X6OIgRqqa99jG--bA
01/14/2022 19:07:40,Sixx Ninerr,,5,Delaware,ChIJoT9Gi8X6OIgRqqa99jG--bA
07/05/2021 14:36:49,lisa mccumber,,5,Delaware,ChIJoT9Gi8X6OIgRqqa99jG--bA
09/03/2020 20:03:14,Natasha Morrison,,5,Delaware,ChIJoT9Gi8X6OIgRqqa99jG--bA
04/19/2019 18:18:53,Eva Darlene Rockhold,,5,Delaware,ChIJoT9Gi8X6OIgRqqa99jG--bA
05/29/2018 05:17:19,Ben Carlson,,5,Delaware,ChIJoT9Gi8X6OIgRqqa99jG--bA
04/04/2024 13:15:08,Ralph Burdine,This is the second time someone has gotten into my account and used ove 700 plus dollars and it’s out of hand they don’t do anything to help reimburse you ….. I have bills due today and tm that I not can’t pay because they don’t watch the accounts didn’t get any alert or anything either time,1,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
02/22/2024 10:49:53,Rick Camp,"The worst bank so far I had customer service is terrible the mobile app is under maintenance every other day i couldn’t get in my mobile app or online for hours finally when I did my savings goal I created with money I put in it gone I’ve emailed and called numerous times to seek help they are saying my savings goal never existed thank god I got screenshots  to prove it existed now I can’t get in my app or online it says user name or password invalid when I try to create a new password it says my personal information is invalid I will be at the closest branch to close my account 9am sharp hopefully I get the money I’m owed I wouldn’t  stay with this bank if they paid me 1,000",1,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
03/13/2021 16:01:14,joe colavito,Alway had a great experience whenever going to this branch. The whole staff are always polite and pleasant to do business with. I even recommend customers of mine that need guidance in financing repairs. Marty actually takes time to see what options are available to each individual and guides them to the best possible solution for the customer.  If you don’t believe me see for yourself. I have accounts with Bank of America had them since 1998 only reason I still have one. And accounts with 5/3 and it is a world of difference even the little things like every so often I get a call from a 5/3 banker asking me if I have any questions or problems. Only time I hear from Bank of America is when I have a problem and call them.  If you’re in the market to open up a new bank account definitely worth starting at 5/3.,5,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
06/08/2021 15:02:48,Dajia Marie,"If I could rate 0 stars I would. Donna was rude to my husband and I on THREE separate occasions. She racially profiled us as soon as we walked in. We both have had a personal account with 5/3 since 2016. We went in last week to open a Business account. The first thing Donna did was look at her watch then said “I only have 40 minutes so I’m not sure we’ll be able to get this done before I leave.” She lied and said I needed my marriage license since the name on the business was my new last name, and the name on my license was my old last name, however since I already have a personal account with my new last name the marriage license wasn’t necessary. (We confirmed with a Branch Manager at different location) She also left the room and acted like she went to ask a co-worker if we needed the marriage license, but she didn’t ask him. She just didn’t want to help us. Thankfully we went to the branch on S.Combee rd and we were able to get the Business account up and running. If it weren’t for Susanne we would have taken our Business to another bank.",1,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
03/13/2021 18:45:27,Kevin Farnsworth,"I absolutely love my banker.  I look forward to going to the bank, because I know that Marty and his team believe in old-fashioned customer service.  Whenever I visit, I’m remembered and greeted as a friend.  I honestly can’t say enough about this branch.  The team is just fantastic.",5,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
07/25/2019 14:59:34,Dalton Broadus,"I went to this branch in July of 2017, to pay off the debit and credit card balance that I owed, and close my debit card. I was helped by a black clerk (don't remember her name now) and paid everything off. Everything went fine until my credit starts suffering because Chase claims that I did not pay $32 in an outstanding balance. As a result, by credit suffered and it was hard to get approved for a new card. The only explanation is that the lady I dealt with S!T!O!L!E! my money and did not process it.

I've been trying to dispute this for two years now. Do not bank with 5th 3rd if you do not want your money stolen. Research all the times this company has been in trouble with the government.",1,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
10/11/2023 20:39:19,Chelsea Westover-Laferriere,"Customer service is terrible. Wouldn't help at 4 pm bc closing is at 5 pm and an employee was at lunch, would have to come back with an appointment.

Switching all accounts.",1,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
06/06/2020 17:57:30,Kiera Brown,"I have been a customer with 5/3 for over 10 years and have been to many branches, all which have been wonderful and helpful even in stressful events. The brief encounter I had with Donna Pinix 'the supposed lead teller', is by far the worst. Zero customer service skills! No conversational skills. Just here to collect my check is the vibe she gave off the entire time. I was in there to get a new 360 card and she didn't bother to tell me any details about the card, like the fact that you have to wait 24 hours to use it and I needed money ASAP. I found this out on my own attempting to use the card AFTER I left. When I came back she like ""Ohhh you have to wait 24 hours""  with a look of annoyance. No apology for the inconvenience, nothing. I go to the front counter to get money out and she proceeds to make a phone call about ordering some ribs. Like, are you serious?! Please higher ups, give Donna Pinix customer skills training.",1,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
03/14/2021 13:07:41,Betty Donahue,I have been with5th 3rd bank since they came to Lakeland and have always had the best service ever !The manager at the FL Ave branch is one of the best ! The tellers are friendly and know us by name. Thank you for making us feel like family and safe and secure handling our finances.,5,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
02/20/2020 19:49:42,Jason Owner&Operator,Don't bank here. I went in here to cash a check from one of my customers and i tell you what this is why i charge my customers an aggervation charge for coming here. Yes i do. They wanted me to open an account which is free but here is the kicker. If i have an account here and so does my customer you can't cash the check that day. Takes 1 to 3 days for it to clear even though all parties bank here. I rather pay the $7 fee to avoid this. Then they tried the old fake credit/debit card push on me. What this is that u give them $300 which u can't touch or theirs fines for it. It's like a Visa reloadable card which you can get at Walmart but with their rules on it. The old it will build your credit BS. Then finally they opened a checking account for me using my information which i did not authorize. Got a debit card in the mail which i cancelled right away. Called corporate and filed at Bartow courthouse yesterday for investigation. Really they did this i never signed anything i dont want the account because of the check hold process here. They thought i would just go with it by it coming in the mail. My company no longer takes check for anyone banking here and i state why even if they don't ask. Fraud flag flying here.,1,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
06/12/2021 18:44:55,Kristina Hunt,Went in a few days ago.. and again today.. this location feels so awkward to walk inside ! The older lady we dealt business with.. barely even looked at us ! Sad because she has such adorable dog pictures hanging up but the fact that she ignored my sister when she told her how pretty her rainbow watch is .. and ignored my 11 yr old nephew when he told her how adorable her dogs are.. I will not return ! I'd rather drive further way to Combee location.. Where the women aren't stuck up !,2,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
01/28/2020 21:03:44,Jason Williams,"I have went to several fifth third banks.  Although most of them have 2 people working throughout the day and things sometimes do take a minute or two more, I have grown to have trust and confidence in this bank.

By the way, the south Florida branch is the branch that has helped when others would not have.",5,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
06/25/2018 12:55:08,Allthislove,Everytime I enter into this bank... I always have a pleasant experience. I am greeted with beautiful smiles and my account is explained to me thoroughly. I always enjoy coming to this branch. Just wish there were more branches in the area.,5,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
03/08/2021 17:10:25,Jeremy Kasier,The worst bank ever the bald guy on South Florida told me to cancel my account because of his mess up when he sat my account up now I have to wait 4 days to receive a deposit. This bank is horrible don't recommend to anyone these people need to learn to be professional about their job and quit being so lazy.,1,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
10/07/2015 21:02:25,Michael Mutz,"I absolutely love this bank AND this branch. It's the best in Lakeland. I have a personal and two business accounts with them. They have great services, a amazing staff, and are very helpful for solving problems.",5,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
03/13/2021 18:24:48,Rob Westlake,Marty Wilkey has provided myself and my clients with top notch service every single time. I never hesitate to recommend him or Fifth-Third.,5,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
03/13/2021 13:05:16,Kristen Cleary,When I go in there the staff is always friendly and helpful. They answer any questions I have about my account. The wait is next to none. The manager is extremely helpful and informative,5,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
03/13/2021 13:01:15,"J Morrow, MT","Marty and his team are fantastic!! Friendly, knowledgeable, and I feel confident in working with them, and you should too!!",5,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
07/01/2019 18:03:35,Anthony F Newman,Garbage bank.  Stuck waiting on card release since I’m out of town and been over an hour to access my money.   Perturbed is the understatement of the century right now.,1,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
03/13/2021 23:19:37,WAYNE TUTRANI,I worked with the loan officer who was knowledgeable and personable.. a great experience!,5,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
01/08/2021 17:15:05,Rob War,No wonder you have more 1 star reviews then anything this branch is the worst,1,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
01/09/2020 21:45:03,RONALD PRESTON,"CAN NEVER GET AHOLD OF ANYONE THERE, EVER !!!!!",1,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
03/26/2024 20:39:10,Jessica Rector,,1,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
03/15/2021 16:24:28,DONNA PENIX,,5,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
03/13/2021 16:01:35,Emilio Montero,,5,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
10/29/2020 15:04:19,Christa,,4,Florida,ChIJq-xFuE053YgRjHXQDIvacAs
12/21/2023 18:27:54,Jessica Kostman,I am giving this location a one star rating because of Felicia. She was extremely rude when I came in to open a new account. She seemed like she did not want to help from the start. I handed her my ID and told her my address has changed because we had just moved here. She immediately caught an attitude and told me she needed proof of address or to go get my ID updated she tried to end it there but I asked for other options. I understand protocols and I wouldn't mind coming back with the correct documentation but it's how she handled the situation. When I told her what I do have with my address she said those things just won't work. She was annoyed looking up another option. Once she told me the other options she sat my ID on the counter and ignored me as she started to talk to someone else. Idk why people like her are employed in positions where customer service is key. She could care less if I were to come back but she should care because the less people who come to this bank put her and others employed with this bank jobs at risk because soon no one will want to bank here. I have never had this kind of service at any other bank.,1,Florida,ChIJ52Pw0CeP54gRW_19PPPbPUA
01/02/2024 21:34:25,Barbara W,"Called with a question about my account. Was assured I would be called back that day or the next day at the latest. Eleven days later, still no call, and in many attempts to call them no one picks up the phone. Went today to close the account and no one cared that their poor customer service was the reason to close. I’ll stay with PNC, always good service.",1,Florida,ChIJ52Pw0CeP54gRW_19PPPbPUA
03/12/2024 11:32:25,pedro villafane,Was having trouble making a car payment through the mobile app tried calling the customer service number got the run around by their automated system called the bank location spoke to David i explained the situation to him he says he would call me back had to call him back he tells me that there's no payment pending I wake up today to not one but three pending payments and now my account is overdrawn and it's not the first time this has happened wish I would have gotten the car loan elsewhere,1,Florida,ChIJ52Pw0CeP54gRW_19PPPbPUA
10/20/2023 16:18:19,Lamanda Kaalstad,"Thank you so much Jo, you were amazing and a magic worker this afternoon. You did wonders and completed everything we needed! Thank you for taking care of us and resending the cards too! Great customer service and patience!",5,Florida,ChIJ52Pw0CeP54gRW_19PPPbPUA
